country,year,co2,gdp,population,primary_energy_consumption,fossil_fuel_consumption,renewables_consumption,co2_lag1,co2_lag2,co2_lag3,co2_lag4,gdp_lag1,gdp_lag2,gdp_lag3,gdp_lag4,population_lag1,population_lag2,population_lag3,population_lag4,primary_energy_consumption_lag1,primary_energy_consumption_lag2,primary_energy_consumption_lag3,primary_energy_consumption_lag4,fossil_fuel_consumption_lag1,fossil_fuel_consumption_lag2,fossil_fuel_consumption_lag3,fossil_fuel_consumption_lag4,renewables_consumption_lag1,renewables_consumption_lag2,renewables_consumption_lag3,renewables_consumption_lag4
China,2016,9762.714,19545710395392.0,1404052626.0,35277.711,30593.77,4136.315,9863.457,9990.257,9956.329,9779.292,18301224747008.0,17103948087296.0,15925464006656.0,14773157625856.0,1396134164.0,1387951973.0,1379008046.0,1369520865.0,35135.988,34729.066,33852.562,32624.178,30885.834,30830.852,30528.387,29585.432,3807.285,3551.896,3032.571,2780.055
China,2017,10006.343,20894363680768.0,1412354742.0,36649.383,31511.137,4504.657,9762.714,9863.457,9990.257,9956.329,19545710395392.0,18301224747008.0,17103948087296.0,15925464006656.0,1404052626.0,1396134164.0,1387951973.0,1379008046.0,35277.711,35135.988,34729.066,33852.562,30593.77,30885.834,30830.852,30528.387,4136.315,3807.285,3551.896,3032.571
China,2018,10332.992,22294286041088.0,1419008963.0,38409.645,32720.148,4940.542,10006.343,9762.714,9863.457,9990.257,20894363680768.0,19545710395392.0,18301224747008.0,17103948087296.0,1412354742.0,1404052626.0,1396134164.0,1387951973.0,36649.383,35277.711,35135.988,34729.066,31511.137,30593.77,30885.834,30830.852,4504.657,4136.315,3807.285,3551.896
China,2019,10713.984,23631939764224.0,1423520354.0,40188.543,33897.516,5409.004,10332.992,10006.343,9762.714,9863.457,22294286041088.0,20894363680768.0,19545710395392.0,18301224747008.0,1419008963.0,1412354742.0,1404052626.0,1396134164.0,38409.645,36649.383,35277.711,35135.988,32720.148,31511.137,30593.77,30885.834,4940.542,4504.657,4136.315,3807.285
China,2020,10905.693,24151844716544.0,1426106083.0,41493.711,34728.391,5842.432,10713.984,10332.992,10006.343,9762.714,23631939764224.0,22294286041088.0,20894363680768.0,19545710395392.0,1423520354.0,1419008963.0,1412354742.0,1404052626.0,40188.543,38409.645,36649.383,35277.711,33897.516,32720.148,31511.137,30593.77,5409.004,4940.542,4504.657,4136.315
China,2021,11447.913,26180600201216.0,1426437276.0,43847.004,36292.25,6531.542,10905.693,10713.984,10332.992,10006.343,24151844716544.0,23631939764224.0,22294286041088.0,20894363680768.0,1426106083.0,1423520354.0,1419008963.0,1412354742.0,41493.711,40188.543,38409.645,36649.383,34728.391,33897.516,32720.148,31511.137,5842.432,5409.004,4940.542,4504.657
China,2022,11350.538,26966017179648.0,1425179562.0,44516.312,36372.648,7098.468,11447.913,10905.693,10713.984,10332.992,26180600201216.0,24151844716544.0,23631939764224.0,22294286041088.0,1426437276.0,1426106083.0,1423520354.0,1419008963.0,43847.004,41493.711,40188.543,38409.645,36292.25,34728.391,33897.516,32720.148,6531.542,5842.432,5409.004,4940.542
China,2023,11902.503,,1422584937.0,47427.562,38677.414,7666.523,11350.538,11447.913,10905.693,10713.984,26966017179648.0,26180600201216.0,24151844716544.0,23631939764224.0,1425179562.0,1426437276.0,1426106083.0,1423520354.0,44516.312,43847.004,41493.711,40188.543,36372.648,36292.25,34728.391,33897.516,7098.468,6531.542,5842.432,5409.004
China,2024,,,,,,,11902.503,11350.538,11447.913,10905.693,,26966017179648.0,26180600201216.0,24151844716544.0,1422584937.0,1425179562.0,1426437276.0,1426106083.0,47427.562,44516.312,43847.004,41493.711,38677.414,36372.648,36292.25,34728.391,7666.523,7098.468,6531.542,5842.432
France,1960,296.602,549318524928.0,46428136.0,,,,261.89,266.154,277.497,268.499,513138982912.0,498861244416.0,486693404672.0,458984652800.0,45963766.0,45493502.0,45036374.0,44588523.0,,,,,,,,,,,,
France,1961,316.22,579768680448.0,46893841.0,,,,296.602,261.89,266.154,277.497,549318524928.0,513138982912.0,498861244416.0,486693404672.0,46428136.0,45963766.0,45493502.0,45036374.0,,,,,,,,,,,,
France,1962,333.477,618376462336.0,47352625.0,,,,316.22,296.602,261.89,266.154,579768680448.0,549318524928.0,513138982912.0,498861244416.0,46893841.0,46428136.0,45963766.0,45493502.0,,,,,,,,,,,,
France,1963,338.582,650490675200.0,47817824.0,,,,333.477,316.22,296.602,261.89,618376462336.0,579768680448.0,549318524928.0,513138982912.0,47352625.0,46893841.0,46428136.0,45963766.0,,,,,,,,,,,,
France,1964,369.54,693811347456.0,48319085.0,,,,338.582,333.477,316.22,296.602,650490675200.0,618376462336.0,579768680448.0,549318524928.0,47817824.0,47352625.0,46893841.0,46428136.0,,,,,,,,,,,,
France,1965,364.23,727557406720.0,48772824.0,1347.172,1206.0,138.627,369.54,338.582,333.477,316.22,693811347456.0,650490675200.0,618376462336.0,579768680448.0,48319085.0,47817824.0,47352625.0,46893841.0,,,,,,,,,,,,
France,1966,381.139,764514074624.0,49184652.0,1376.653,1217.07,155.625,364.23,369.54,338.582,333.477,727557406720.0,693811347456.0,650490675200.0,618376462336.0,48772824.0,48319085.0,47817824.0,47352625.0,1347.172,,,,1206.0,,,,138.627,,,
France,1967,405.496,799864782848.0,49574907.0,1461.883,1319.88,136.113,381.139,364.23,369.54,338.582,764514074624.0,727557406720.0,693811347456.0,650490675200.0,49184652.0,48772824.0,48319085.0,47817824.0,1376.653,1347.172,,,1217.07,1206.0,,,155.625,138.627,,
France,1968,419.073,835171385344.0,49947252.0,1538.555,1377.746,152.055,405.496,381.139,364.23,369.54,799864782848.0,764514074624.0,727557406720.0,693811347456.0,49574907.0,49184652.0,48772824.0,48319085.0,1461.883,1376.653,1347.172,,1319.88,1217.07,1206.0,,136.113,155.625,138.627,
France,1969,444.28,893107437568.0,50355300.0,1691.664,1521.494,159.955,419.073,405.496,381.139,364.23,835171385344.0,799864782848.0,764514074624.0,727557406720.0,49947252.0,49574907.0,49184652.0,48772824.0,1538.555,1461.883,1376.653,1347.172,1377.746,1319.88,1217.07,1206.0,152.055,136.113,155.625,138.627
France,1970,461.338,944232660992.0,50813071.0,1831.613,1643.428,171.981,444.28,419.073,405.496,381.139,893107437568.0,835171385344.0,799864782848.0,764514074624.0,50355300.0,49947252.0,49574907.0,49184652.0,1691.664,1538.555,1461.883,1376.653,1521.494,1377.746,1319.88,1217.07,159.955,152.055,136.113,155.625
France,1971,494.427,989968596992.0,51293056.0,1895.402,1720.019,148.912,461.338,444.28,419.073,405.496,944232660992.0,893107437568.0,835171385344.0,799864782848.0,50813071.0,50355300.0,49947252.0,49574907.0,1831.613,1691.664,1538.555,1461.883,1643.428,1521.494,1377.746,1319.88,171.981,159.955,152.055,136.113
France,1972,514.988,1034024779776.0,51743877.0,2017.984,1827.351,149.231,494.427,461.338,444.28,419.073,989968596992.0,944232660992.0,893107437568.0,835171385344.0,51293056.0,50813071.0,50355300.0,49947252.0,1895.402,1831.613,1691.664,1538.555,1720.019,1643.428,1521.494,1377.746,148.912,171.981,159.955,152.055
France,1973,539.772,1090179825664.0,52162212.0,2191.666,2003.824,145.986,514.988,494.427,461.338,444.28,1034024779776.0,989968596992.0,944232660992.0,893107437568.0,51743877.0,51293056.0,50813071.0,50355300.0,2017.984,1895.402,1831.613,1691.664,1827.351,1720.019,1643.428,1521.494,149.231,148.912,171.981,159.955
France,1974,521.906,1122228371456.0,52504744.0,2151.38,1938.334,171.307,539.772,514.988,494.427,461.338,1090179825664.0,1034024779776.0,989968596992.0,944232660992.0,52162212.0,51743877.0,51293056.0,50813071.0,2191.666,2017.984,1895.402,1831.613,2003.824,1827.351,1720.019,1643.428,145.986,149.231,148.912,171.981
France,1975,483.272,1114332594176.0,52746322.0,2034.122,1800.084,182.258,521.906,539.772,514.988,494.427,1122228371456.0,1090179825664.0,1034024779776.0,989968596992.0,52504744.0,52162212.0,51743877.0,51293056.0,2151.38,2191.666,2017.984,1895.402,1938.334,2003.824,1827.351,1720.019,171.307,145.986,149.231,148.912
France,1976,524.455,1162522918912.0,52959120.0,2154.3,1961.67,147.86,483.272,521.906,539.772,514.988,1114332594176.0,1122228371456.0,1090179825664.0,1034024779776.0,52746322.0,52504744.0,52162212.0,51743877.0,2034.122,2151.38,2191.666,2017.984,1800.084,1938.334,2003.824,1827.351,182.258,171.307,145.986,149.231
France,1977,508.119,1205940912128.0,53197133.0,2197.623,1916.641,230.074,524.455,483.272,521.906,539.772,1162522918912.0,1114332594176.0,1122228371456.0,1090179825664.0,52959120.0,52746322.0,52504744.0,52162212.0,2154.3,2034.122,2151.38,2191.666,1961.67,1800.084,1938.334,2003.824,147.86,182.258,171.307,145.986
France,1978,529.908,1239356145664.0,53429668.0,2278.278,1985.203,206.667,508.119,524.455,483.272,521.906,1205940912128.0,1162522918912.0,1114332594176.0,1122228371456.0,53197133.0,52959120.0,52746322.0,52504744.0,2197.623,2154.3,2034.122,2151.38,1916.641,1961.67,1800.084,1938.334,230.074,147.86,182.258,171.307
France,1979,533.254,1279104516096.0,53660897.0,2342.682,2028.157,201.138,529.908,508.119,524.455,483.272,1239356145664.0,1205940912128.0,1162522918912.0,1114332594176.0,53429668.0,53197133.0,52959120.0,52746322.0,2278.278,2197.623,2154.3,2034.122,1985.203,1916.641,1961.67,1800.084,206.667,230.074,147.86,182.258
France,1980,512.218,1297124032512.0,53941061.0,2327.355,1943.269,210.286,533.254,529.908,508.119,524.455,1279104516096.0,1239356145664.0,1205940912128.0,1162522918912.0,53660897.0,53429668.0,53197133.0,52959120.0,2342.682,2278.278,2197.623,2154.3,2028.157,1985.203,1916.641,1961.67,201.138,206.667,230.074,147.86
France,1981,460.491,1310463361024.0,54255004.0,2293.176,1776.069,218.244,512.218,533.254,529.908,508.119,1297124032512.0,1279104516096.0,1239356145664.0,1205940912128.0,53941061.0,53660897.0,53429668.0,53197133.0,2327.355,2342.682,2278.278,2197.623,1943.269,2028.157,1985.203,1916.641,210.286,201.138,206.667,230.074
France,1982,441.564,1343411585024.0,54582405.0,2210.503,1687.879,213.565,460.491,512.218,533.254,529.908,1310463361024.0,1297124032512.0,1279104516096.0,1239356145664.0,54255004.0,53941061.0,53660897.0,53429668.0,2293.176,2327.355,2342.682,2278.278,1776.069,1943.269,2028.157,1985.203,218.244,210.286,201.138,206.667
France,1983,424.455,1359074689024.0,54889407.0,2259.899,1640.238,210.318,441.564,460.491,512.218,533.254,1343411585024.0,1310463361024.0,1297124032512.0,1279104516096.0,54582405.0,54255004.0,53941061.0,53660897.0,2210.503,2293.176,2327.355,2342.682,1687.879,1776.069,1943.269,2028.157,213.565,218.244,210.286,201.138
France,1984,413.169,1379095674880.0,55176626.0,2338.574,1596.521,199.424,424.455,441.564,460.491,512.218,1359074689024.0,1343411585024.0,1310463361024.0,1297124032512.0,54889407.0,54582405.0,54255004.0,53941061.0,2259.899,2210.503,2293.176,2327.355,1640.238,1687.879,1776.069,1943.269,210.318,213.565,218.244,210.286
France,1985,406.314,1398409920512.0,55467154.0,2415.445,1591.199,188.359,413.169,424.455,441.564,460.491,1379095674880.0,1359074689024.0,1343411585024.0,1310463361024.0,55176626.0,54889407.0,54582405.0,54255004.0,2338.574,2259.899,2210.503,2293.176,1596.521,1640.238,1687.879,1776.069,199.424,210.318,213.565,218.244
France,1986,391.448,1431625531392.0,55752833.0,2472.164,1560.926,190.07,406.314,413.169,424.455,441.564,1398409920512.0,1379095674880.0,1359074689024.0,1343411585024.0,55467154.0,55176626.0,54889407.0,54582405.0,2415.445,2338.574,2259.899,2210.503,1591.199,1596.521,1640.238,1687.879,188.359,199.424,210.318,213.565
France,1987,388.852,1467808743424.0,56048365.0,2528.032,1560.565,214.05,391.448,406.314,413.169,424.455,1431625531392.0,1398409920512.0,1379095674880.0,1359074689024.0,55752833.0,55467154.0,55176626.0,54889407.0,2472.164,2415.445,2338.574,2259.899,1560.926,1591.199,1596.521,1640.238,190.07,188.359,199.424,210.318
France,1988,386.506,1532315566080.0,56361846.0,2561.471,1547.741,231.935,388.852,391.448,406.314,413.169,1467808743424.0,1431625531392.0,1398409920512.0,1379095674880.0,56048365.0,55752833.0,55467154.0,55176626.0,2528.032,2472.164,2415.445,2338.574,1560.565,1560.926,1591.199,1596.521,214.05,190.07,188.359,199.424
France,1989,400.329,1594471874560.0,56685081.0,2593.291,1587.099,143.783,386.506,388.852,391.448,406.314,1532315566080.0,1467808743424.0,1431625531392.0,1398409920512.0,56361846.0,56048365.0,55752833.0,55467154.0,2561.471,2528.032,2472.164,2415.445,1547.741,1560.565,1560.926,1591.199,231.935,214.05,190.07,188.359
France,1990,393.717,1636207689728.0,56990239.0,2649.823,1593.225,165.389,400.329,386.506,388.852,391.448,1594471874560.0,1532315566080.0,1467808743424.0,1431625531392.0,56685081.0,56361846.0,56048365.0,55752833.0,2593.291,2561.471,2528.032,2472.164,1587.099,1547.741,1560.565,1560.926,143.783,231.935,214.05,190.07
France,1991,417.859,1654070181888.0,57271563.0,2834.176,1716.954,177.04,393.717,400.329,386.506,388.852,1636207689728.0,1594471874560.0,1532315566080.0,1467808743424.0,56990239.0,56685081.0,56361846.0,56048365.0,2649.823,2593.291,2561.471,2528.032,1593.225,1587.099,1547.741,1560.565,165.389,143.783,231.935,214.05
France,1992,407.316,1681416912896.0,57554865.0,2857.941,1686.806,210.793,417.859,393.717,400.329,386.506,1654070181888.0,1636207689728.0,1594471874560.0,1532315566080.0,57271563.0,56990239.0,56685081.0,56361846.0,2834.176,2649.823,2593.291,2561.471,1716.954,1593.225,1587.099,1547.741,177.04,165.389,143.783,231.935
France,1993,387.699,1671995850752.0,57801260.0,2853.888,1610.58,198.569,407.316,417.859,393.717,400.329,1681416912896.0,1654070181888.0,1636207689728.0,1594471874560.0,57554865.0,57271563.0,56990239.0,56685081.0,2857.941,2834.176,2649.823,2593.291,1686.806,1716.954,1593.225,1587.099,210.793,177.04,165.389,143.783
France,1994,380.793,1712086450176.0,57999868.0,2824.76,1562.317,240.992,387.699,407.316,417.859,393.717,1671995850752.0,1681416912896.0,1654070181888.0,1636207689728.0,57801260.0,57554865.0,57271563.0,56990239.0,2853.888,2857.941,2834.176,2649.823,1610.58,1686.806,1716.954,1593.225,198.569,210.793,177.04,165.389
France,1995,385.81,1748659601408.0,58192206.0,2904.198,1608.394,225.405,380.793,387.699,407.316,417.859,1712086450176.0,1671995850752.0,1681416912896.0,1654070181888.0,57999868.0,57801260.0,57554865.0,57271563.0,2824.76,2853.888,2857.941,2834.176,1562.317,1610.58,1686.806,1716.954,240.992,198.569,210.793,177.04
France,1996,402.156,1773843120128.0,58380637.0,3012.348,1679.229,205.661,385.81,380.793,387.699,407.316,1748659601408.0,1712086450176.0,1671995850752.0,1681416912896.0,58192206.0,57999868.0,57801260.0,57554865.0,2904.198,2824.76,2853.888,2857.941,1608.394,1562.317,1610.58,1686.806,225.405,240.992,198.569,210.793
France,1997,394.845,1816394858496.0,58568662.0,2965.679,1642.952,200.538,402.156,385.81,380.793,387.699,1773843120128.0,1748659601408.0,1712086450176.0,1671995850752.0,58380637.0,58192206.0,57999868.0,57801260.0,3012.348,2904.198,2824.76,2853.888,1679.229,1608.394,1562.317,1610.58,205.661,225.405,240.992,198.569
France,1998,413.259,1882050265088.0,58778817.0,3037.222,1741.222,195.072,394.845,402.156,385.81,380.793,1816394858496.0,1773843120128.0,1748659601408.0,1712086450176.0,58568662.0,58380637.0,58192206.0,57999868.0,2965.679,3012.348,2904.198,2824.76,1642.952,1679.229,1608.394,1562.317,200.538,205.661,225.405,240.992
France,1999,412.021,1949849354240.0,59084208.0,3078.016,1732.637,226.706,413.259,394.845,402.156,385.81,1882050265088.0,1816394858496.0,1773843120128.0,1748659601408.0,58778817.0,58568662.0,58380637.0,58192206.0,3037.222,2965.679,3012.348,2904.198,1741.222,1642.952,1679.229,1608.394,195.072,200.538,205.661,225.405
France,2000,406.139,2031676030976.0,59483716.0,3117.909,1730.306,209.574,412.021,413.259,394.845,402.156,1949849354240.0,1882050265088.0,1816394858496.0,1773843120128.0,59084208.0,58778817.0,58568662.0,58380637.0,3078.016,3037.222,2965.679,3012.348,1732.637,1741.222,1642.952,1679.229,226.706,195.072,200.538,205.661
France,2001,410.445,2077786767360.0,59905130.0,3143.046,1723.066,232.93,406.139,412.021,413.259,394.845,2031676030976.0,1949849354240.0,1882050265088.0,1816394858496.0,59483716.0,59084208.0,58778817.0,58568662.0,3117.909,3078.016,3037.222,2965.679,1730.306,1732.637,1741.222,1642.952,209.574,226.706,195.072,200.538
France,2002,405.947,2107316502528.0,60327247.0,3118.919,1703.344,192.254,410.445,406.139,412.021,413.259,2077786767360.0,2031676030976.0,1949849354240.0,1882050265088.0,59905130.0,59483716.0,59084208.0,58778817.0,3143.046,3117.909,3078.016,3037.222,1723.066,1730.306,1732.637,1741.222,232.93,209.574,226.706,195.072
France,2003,411.965,2130940657664.0,60741121.0,3153.042,1738.047,187.52,405.947,410.445,406.139,412.021,2107316502528.0,2077786767360.0,2031676030976.0,1949849354240.0,60327247.0,59905130.0,59483716.0,59084208.0,3118.919,3143.046,3117.909,3078.016,1703.344,1723.066,1730.306,1732.637,192.254,232.93,209.574,226.706
France,2004,413.379,2196883505152.0,61175243.0,3180.13,1751.327,189.317,411.965,405.947,410.445,406.139,2130940657664.0,2107316502528.0,2077786767360.0,2031676030976.0,60741121.0,60327247.0,59905130.0,59483716.0,3153.042,3118.919,3143.046,3117.909,1738.047,1703.344,1723.066,1730.306,187.52,192.254,232.93,209.574
France,2005,415.795,2238790500352.0,61625030.0,3154.079,1744.267,169.137,413.379,411.965,405.947,410.445,2196883505152.0,2130940657664.0,2107316502528.0,2077786767360.0,61175243.0,60741121.0,60327247.0,59905130.0,3180.13,3153.042,3118.919,3143.046,1751.327,1738.047,1703.344,1723.066,189.317,187.52,192.254,232.93
France,2006,406.157,2297018187776.0,62049831.0,3128.931,1713.03,186.681,415.795,413.379,411.965,405.947,2238790500352.0,2196883505152.0,2130940657664.0,2107316502528.0,61625030.0,61175243.0,60741121.0,60327247.0,3154.079,3180.13,3153.042,3118.919,1744.267,1751.327,1738.047,1703.344,169.137,189.317,187.52,192.254
France,2007,396.01,2354672041984.0,62432438.0,3075.79,1678.673,203.965,406.157,415.795,413.379,411.965,2297018187776.0,2238790500352.0,2196883505152.0,2130940657664.0,62049831.0,61625030.0,61175243.0,60741121.0,3128.931,3154.079,3180.13,3153.042,1713.03,1744.267,1751.327,1738.047,186.681,169.137,189.317,187.52
France,2008,389.094,2362451689472.0,62780187.0,3084.845,1664.647,235.22,396.01,406.157,415.795,413.379,2354672041984.0,2297018187776.0,2238790500352.0,2196883505152.0,62432438.0,62049831.0,61625030.0,61175243.0,3075.79,3128.931,3154.079,3180.13,1678.673,1713.03,1744.267,1751.327,203.965,186.681,169.137,189.317
France,2009,370.876,2295353049088.0,63106461.0,2908.91,1586.613,224.256,389.094,396.01,406.157,415.795,2362451689472.0,2354672041984.0,2297018187776.0,2238790500352.0,62780187.0,62432438.0,62049831.0,61625030.0,3084.845,3075.79,3128.931,3154.079,1664.647,1678.673,1713.03,1744.267,235.22,203.965,186.681,169.137
France,2010,376.457,2342490472448.0,63417366.0,3001.231,1613.471,246.423,370.876,389.094,396.01,406.157,2295353049088.0,2362451689472.0,2354672041984.0,2297018187776.0,63106461.0,62780187.0,62432438.0,62049831.0,2908.91,3084.845,3075.79,3128.931,1586.613,1664.647,1678.673,1713.03,224.256,235.22,203.965,186.681
France,2011,354.375,2393401982976.0,63733777.0,2897.027,1517.902,208.04,376.457,370.876,389.094,396.01,2342490472448.0,2295353049088.0,2362451689472.0,2354672041984.0,63417366.0,63106461.0,62780187.0,62432438.0,3001.231,2908.91,3084.845,3075.79,1613.471,1586.613,1664.647,1678.673,246.423,224.256,235.22,203.965
France,2012,356.439,2400896417792.0,64058465.0,2894.028,1513.171,261.55,354.375,376.457,370.876,389.094,2393401982976.0,2342490472448.0,2295353049088.0,2362451689472.0,63733777.0,63417366.0,63106461.0,62780187.0,2897.027,3001.231,2908.91,3084.845,1517.902,1613.471,1586.613,1664.647,208.04,246.423,224.256,235.22
France,2013,358.703,2414733688832.0,64387736.0,2924.146,1516.781,299.302,356.439,354.375,376.457,370.876,2400896417792.0,2393401982976.0,2342490472448.0,2295353049088.0,64058465.0,63733777.0,63417366.0,63106461.0,2894.028,2897.027,3001.231,2908.91,1513.171,1517.902,1613.471,1586.613,261.55,208.04,246.423,224.256
France,2014,326.842,2437822808064.0,64692495.0,2796.844,1375.717,286.438,358.703,356.439,354.375,376.457,2414733688832.0,2400896417792.0,2393401982976.0,2342490472448.0,64387736.0,64058465.0,63733777.0,63417366.0,2924.146,2894.028,2897.027,3001.231,1516.781,1513.171,1517.902,1613.471,299.302,261.55,208.04,246.423
France,2015,331.49,2464953663488.0,64916336.0,2822.273,1412.453,279.434,326.842,358.703,356.439,354.375,2437822808064.0,2414733688832.0,2400896417792.0,2393401982976.0,64692495.0,64387736.0,64058465.0,63733777.0,2796.844,2924.146,2894.028,2897.027,1375.717,1516.781,1513.171,1517.902,286.438,299.302,261.55,208.04
France,2016,334.2,2491956330496.0,65086852.0,2765.453,1432.812,296.882,331.49,326.842,358.703,356.439,2464953663488.0,2437822808064.0,2414733688832.0,2400896417792.0,64916336.0,64692495.0,64387736.0,64058465.0,2822.273,2796.844,2924.146,2894.028,1412.453,1375.717,1516.781,1513.171,279.434,286.438,299.302,261.55
France,2017,337.101,2549057585152.0,65284775.0,2754.919,1458.23,279.374,334.2,331.49,326.842,358.703,2491956330496.0,2464953663488.0,2437822808064.0,2414733688832.0,65086852.0,64916336.0,64692495.0,64387736.0,2765.453,2822.273,2796.844,2924.146,1432.812,1412.453,1375.717,1516.781,296.882,279.434,286.438,299.302
France,2018,321.94,2596599234560.0,65519539.0,2788.956,1408.24,332.328,337.101,334.2,331.49,326.842,2549057585152.0,2491956330496.0,2464953663488.0,2437822808064.0,65284775.0,65086852.0,64916336.0,64692495.0,2754.919,2765.453,2822.273,2796.844,1458.23,1432.812,1412.453,1375.717,279.374,296.882,279.434,286.438
France,2019,315.015,2644453883904.0,65729460.0,2729.562,1388.441,331.834,321.94,337.101,334.2,331.49,2596599234560.0,2549057585152.0,2491956330496.0,2464953663488.0,65519539.0,65284775.0,65086852.0,64916336.0,2788.956,2754.919,2765.453,2822.273,1408.24,1458.23,1432.812,1412.453,332.328,279.374,296.882,279.434
France,2020,280.49,2438594035712.0,65905273.0,2441.166,1190.199,359.246,315.015,321.94,337.101,334.2,2644453883904.0,2596599234560.0,2549057585152.0,2491956330496.0,65729460.0,65519539.0,65284775.0,65086852.0,2729.562,2788.956,2754.919,2765.453,1388.441,1408.24,1458.23,1432.812,331.834,332.328,279.374,296.882
France,2021,305.607,2604822691840.0,66083547.0,2593.625,1287.57,353.496,280.49,315.015,321.94,337.101,2438594035712.0,2644453883904.0,2596599234560.0,2549057585152.0,65905273.0,65729460.0,65519539.0,65284775.0,2441.166,2729.562,2788.956,2754.919,1190.199,1388.441,1408.24,1458.23,359.246,331.834,332.328,279.374
France,2022,293.502,2671568748544.0,66277412.0,2298.56,1225.805,335.398,305.607,280.49,315.015,321.94,2604822691840.0,2438594035712.0,2644453883904.0,2596599234560.0,66083547.0,65905273.0,65729460.0,65519539.0,2593.625,2441.166,2729.562,2788.956,1287.57,1190.199,1388.441,1408.24,353.496,359.246,331.834,332.328
France,2023,272.476,,66438828.0,2406.633,1155.906,407.688,293.502,305.607,280.49,315.015,2671568748544.0,2604822691840.0,2438594035712.0,2644453883904.0,66277412.0,66083547.0,65905273.0,65729460.0,2298.56,2593.625,2441.166,2729.562,1225.805,1287.57,1190.199,1388.441,335.398,353.496,359.246,331.834
France,2024,,,,,,,272.476,293.502,305.607,280.49,,2671568748544.0,2604822691840.0,2438594035712.0,66438828.0,66277412.0,66083547.0,65905273.0,2406.633,2298.56,2593.625,2441.166,1155.906,1225.805,1287.57,1190.199,407.688,335.398,353.496,359.246
Germany,1960,813.95,890209959936.0,72811637.0,,,,755.795,756.379,777.908,766.191,823838441472.0,767711444992.0,734905368576.0,695152345088.0,72241715.0,71694672.0,71088144.0,70613899.0,,,,,,,,,,,,
Germany,1961,834.84,926835933184.0,73376111.0,,,,813.95,755.795,756.379,777.908,890209959936.0,823838441472.0,767711444992.0,734905368576.0,72811637.0,72241715.0,71694672.0,71088144.0,,,,,,,,,,,,
Germany,1962,883.169,966424920064.0,73997001.0,,,,834.84,813.95,755.795,756.379,926835933184.0,890209959936.0,823838441472.0,767711444992.0,73376111.0,72811637.0,72241715.0,71694672.0,,,,,,,,,,,,
Germany,1963,945.498,993706180608.0,74698006.0,,,,883.169,834.84,813.95,755.795,966424920064.0,926835933184.0,890209959936.0,823838441472.0,73997001.0,73376111.0,72811637.0,72241715.0,,,,,,,,,,,,
Germany,1964,968.917,1054006837248.0,75313477.0,,,,945.498,883.169,834.84,813.95,993706180608.0,966424920064.0,926835933184.0,890209959936.0,74698006.0,73997001.0,73376111.0,72811637.0,,,,,,,,,,,,
Germany,1965,960.102,1107504005120.0,75966964.0,2969.293,2921.022,47.939,968.917,945.498,883.169,834.84,1054006837248.0,993706180608.0,966424920064.0,926835933184.0,75313477.0,74698006.0,73997001.0,73376111.0,,,,,,,,,,,,
Germany,1966,951.422,1140349075456.0,76611028.0,2977.001,2924.401,51.848,960.102,968.917,945.498,883.169,1107504005120.0,1054006837248.0,993706180608.0,966424920064.0,75966964.0,75313477.0,74698006.0,73997001.0,2969.293,,,,2921.022,,,,47.939,,,
Germany,1967,936.229,1143923146752.0,76970793.0,2969.431,2916.715,49.241,951.422,960.102,968.917,945.498,1140349075456.0,1107504005120.0,1054006837248.0,993706180608.0,76611028.0,75966964.0,75313477.0,74698006.0,2977.001,2969.293,,,2924.401,2921.022,,,51.848,47.939,,
Germany,1968,984.791,1204136574976.0,77321278.0,3170.413,3115.431,49.97,936.229,951.422,960.102,968.917,1143923146752.0,1140349075456.0,1107504005120.0,1054006837248.0,76970793.0,76611028.0,75966964.0,75313477.0,2969.431,2977.001,2969.293,,2916.715,2924.401,2921.022,,49.241,51.848,47.939,
Germany,1969,1052.001,1283751411712.0,77944023.0,3419.778,3365.219,40.551,984.791,936.229,951.422,960.102,1204136574976.0,1143923146752.0,1140349075456.0,1107504005120.0,77321278.0,76970793.0,76611028.0,75966964.0,3170.413,2969.431,2977.001,2969.293,3115.431,2916.715,2924.401,2921.022,49.97,49.241,51.848,47.939
Germany,1970,1026.022,1343859851264.0,78205102.0,3611.016,3537.806,54.784,1052.001,984.791,936.229,951.422,1283751411712.0,1204136574976.0,1143923146752.0,1140349075456.0,77944023.0,77321278.0,76970793.0,76611028.0,3419.778,3170.413,2969.431,2977.001,3365.219,3115.431,2916.715,2924.401,40.551,49.97,49.241,51.848
Germany,1971,1037.237,1383509131264.0,78345873.0,3643.557,3582.937,42.982,1026.022,1052.001,984.791,936.229,1343859851264.0,1283751411712.0,1204136574976.0,1143923146752.0,78205102.0,77944023.0,77321278.0,76970793.0,3611.016,3419.778,3170.413,2969.431,3537.806,3365.219,3115.431,2916.715,54.784,40.551,49.97,49.241
Germany,1972,1041.481,1440601473024.0,78719923.0,3770.223,3700.902,42.302,1037.237,1026.022,1052.001,984.791,1383509131264.0,1343859851264.0,1283751411712.0,1204136574976.0,78345873.0,78205102.0,77944023.0,77321278.0,3643.557,3611.016,3419.778,3170.413,3582.937,3537.806,3365.219,3115.431,42.982,54.784,40.551,49.97
