feature,target,model,n_countries,avg_rmse,std_rmse,min_rmse,max_rmse,avg_mase,std_mase
low_carbon_consumption,co2,Bi-LSTM,19,446.2720184502127,645.375706368486,19.90036562924446,2602.719154589299,9.286582147299827,8.4732794274012
low_carbon_consumption,co2,ED-LSTM,19,1049.9471924156783,2746.616896238667,13.256463673650446,12554.965935274135,18.48982259290453,27.050965852108195
low_carbon_consumption,co2,CNN,19,852.855975099498,2723.033868786391,17.01798322343164,12376.426860676178,7.896412953987616,8.361709880216216
other_renewables_cons_change_twh,co2,ARIMA,19,200.7990747854794,406.1335278093155,16.109679692692158,1834.2878222674588,2.448767422326429,1.2394334175182287
other_renewables_cons_change_twh,co2,LSTM,19,859.6871277933856,1620.922073480221,22.772262280898794,6433.725433245672,13.731469345875396,19.338567141689428
other_renewables_cons_change_twh,co2,Bi-LSTM,19,901.4444632099076,2212.1455675389125,32.63078744315248,10129.809884231656,11.974423808397168,10.763688419651764
other_renewables_cons_change_twh,co2,ED-LSTM,19,2553.953229019518,8995.31661366692,48.360051719829684,40562.35324085426,18.20326895616513,29.078157684014766
other_renewables_cons_change_twh,co2,CNN,19,1003.4963770953523,2819.8302940618746,27.006653176517048,12847.659027171365,11.077898695570724,10.685838529450848
co2_per_unit_energy,co2,ARIMA,19,88.7294569698187,109.61797805198812,9.875307567101752,510.6464462587487,2.032504987964752,1.4779701161864265
co2_per_unit_energy,co2,LSTM,19,458.2630785115776,1110.4910618914512,47.00873059631696,5076.58629654649,7.249975171718226,6.304967002819445
co2_per_unit_energy,co2,Bi-LSTM,19,361.2322313683565,627.1109942545262,33.19956517894011,2583.7290033422564,6.670299399849905,5.7311694175252565
co2_per_unit_energy,co2,ED-LSTM,19,437.03696033756063,766.284712672093,28.402462546995555,3263.3324760666983,8.04830094816257,7.505026149404138
co2_per_unit_energy,co2,CNN,19,287.35390687759246,444.91511159391945,35.62567257192104,1985.120586062763,6.78014047933691,6.267219818966821
fossil_fuel_consumption,co2,ARIMA,19,71.91726484288783,143.7570830901765,5.714033455973088,634.8172555906748,0.9905030824552997,0.5410962958817891
fossil_fuel_consumption,co2,LSTM,19,273.3920308562761,604.0231997433568,9.680046728419782,2685.0573491250425,3.568568016854455,2.432141811977498
fossil_fuel_consumption,co2,Bi-LSTM,19,279.2101285585666,694.4344564238921,9.149206850772346,3178.267293809474,3.7001499538287046,3.0330095725503674
fossil_fuel_consumption,co2,ED-LSTM,19,149.27870470990177,130.29863639844277,18.946798157214268,492.5878751262782,4.3683454520813125,3.2057491441566963
fossil_fuel_consumption,co2,CNN,19,96.31298771306193,162.19991641802432,12.712978541223173,696.3975356180504,1.666907741208767,0.7490933857476177
nuclear_consumption,co2,ARIMA,19,202.90757019098078,426.22539549216896,11.722618136413768,1966.9041973027674,3.051929937011034,2.0216052543349132
nuclear_consumption,co2,LSTM,19,1507.6403151987306,5489.024869193997,21.58942613836508,24781.574626581085,10.260974420963267,14.510970317851891
nuclear_consumption,co2,Bi-LSTM,19,446.6750787419367,992.6956053199598,22.499764845409448,4565.136089337892,7.4374372723965,6.221236638300077
nuclear_consumption,co2,ED-LSTM,19,1203.2168270310387,4104.994437577842,19.88581753336344,18586.40789227492,9.91109763544899,11.842307433547042
nuclear_consumption,co2,CNN,19,934.0396987313273,3150.4606517238685,17.483780448359376,14283.405017161618,8.775497719081146,9.80512263180323
co2_growth_prct,co2,ARIMA,19,83.64064459311912,103.96411867852615,8.30186528225159,463.0090634090636,1.9187653720624553,1.65767504487546
co2_growth_prct,co2,LSTM,19,707.9781518283955,1786.9239887963167,46.28925271414252,7999.385848268365,9.16531222502061,5.860674470270469
co2_growth_prct,co2,Bi-LSTM,19,710.4375220724919,1867.8632461433724,36.95732072416543,8416.176888657232,8.848900077437078,6.0859473577510395
co2_growth_prct,co2,ED-LSTM,19,698.7229518631128,1865.5973511539744,33.212496184830755,8399.237060353953,8.628484354643858,6.16749568191608
co2_growth_prct,co2,CNN,19,675.8918231591243,1717.2582243890613,39.157779104503085,7712.430413222482,8.73997589225383,5.706329618788609
gas_cons_change_pct,co2,ARIMA,19,120.4026569044435,120.67652148402817,9.933907378132657,458.44911125766004,2.6335286708716983,1.7272629196319098
gas_cons_change_pct,co2,LSTM,19,662.2010579274024,1793.8349040443295,50.91847254300481,8157.696075889279,8.745889255555099,6.248430788280768
