,n_countries,avg_abs_correlation,max_abs_correlation,granger_significance_rate,avg_granger_pvalue,n_granger_significant,avg_mutual_info,max_mutual_info,common_best_lag
share_global_cumulative_gas_co2,19.0,0.8078884778395289,0.9950343901704943,0.3684210526315789,0.1813927156006571,7.0,1.3726004888430092,2.4515343892767305,0.0
share_global_gas_co2,19.0,0.7639486236949002,0.9783363297849721,0.3157894736842105,0.224079500570972,6.0,1.1877437990537798,1.903278549071738,0.0
share_global_cumulative_oil_co2,19.0,0.8217179306946175,0.9953598999045677,0.3684210526315789,0.09296709900306915,7.0,1.4716020568792718,2.441270735792738,0.0
total_ghg_excluding_lucf,19.0,0.9956944776129556,0.9999206304719276,0.42105263157894735,0.09926459741348037,8.0,2.343535816276163,2.738344989222924,0.0
co2_growth_abs,19.0,0.2121273269545824,0.8114936091881474,0.21052631578947367,0.2049554154050907,4.0,0.2134001728427289,0.7645686451254088,0.0
cumulative_coal_co2,19.0,0.8006593102099425,0.9950596889215299,0.5263157894736842,0.10137496987273001,10.0,1.562888170500033,2.540039904477161,0.0
cement_co2_per_capita,19.0,0.7064238721704689,0.9978738465155872,0.5789473684210527,0.11710274560928158,11.0,1.036301108210815,2.2079893749690047,4.0
cumulative_oil_co2,19.0,0.8393470437152896,0.9969450816050613,0.7368421052631579,0.06752672261860075,14.0,1.686823439844908,2.574785667189026,0.0
share_global_luc_co2,19.0,0.5474918532026013,0.9450263494065878,0.21052631578947367,0.19917150993489177,4.0,0.7206632290223774,1.397121247481,0.0
co2_including_luc_per_gdp,19.0,0.6671203156764564,0.9533940613715745,0.21052631578947367,0.2752729311271601,4.0,0.9518749513481761,1.4262440195512232,0.0
nitrous_oxide,19.0,0.7747686382676103,0.9827111142726077,0.47368421052631576,0.12906294122303136,9.0,1.1419506460416804,2.0043147400879886,4.0
co2_including_luc_per_unit_energy,19.0,0.6487796847407592,0.9413915010108139,0.21052631578947367,0.255570340561068,4.0,0.847902259290277,1.397663716579182,0.0
methane_per_capita,19.0,0.6278572337834748,0.9848230522870728,0.47368421052631576,0.17623633310063563,9.0,1.0256715265645029,1.5953483471786882,0.0
cumulative_luc_co2,19.0,0.8180576316496573,0.9923832298395103,0.631578947368421,0.111082932709231,12.0,1.4429264006958478,2.174528250406185,0.0
co2_including_luc_growth_prct,19.0,0.14173547463528266,0.48806716065823075,0.05263157894736842,0.3823231824840823,1.0,0.1769977351344857,0.3574090060725179,0.0
co2_including_luc_growth_abs,19.0,0.10889389889468166,0.38570497484905164,0.10526315789473684,0.29369261531574614,2.0,0.16605981615886128,0.4442668572944104,0.0
ghg_excluding_lucf_per_capita,19.0,0.858205149714266,0.9993115874170464,0.42105263157894735,0.212054699339197,8.0,1.5458032222978422,2.5561214218298653,0.0
share_global_oil_co2,19.0,0.7481058487943864,0.9877345550263127,0.5789473684210527,0.11803830995097032,11.0,1.1435969584984633,2.2149585827856706,4.0
flaring_co2,19.0,0.4417179300252473,0.9642410993162176,0.42105263157894735,0.15455678190970012,8.0,0.7298018638862532,1.4601163302116125,0.0
coal_co2,19.0,0.8729735552570426,0.9988656435761714,0.5789473684210527,0.12418558238127168,11.0,1.3777165047441962,2.5877800174715118,0.0
temperature_change_from_ch4,19.0,0.7902404094851508,0.9906769363359327,0.3157894736842105,0.1938556978320873,6.0,0.9993615766497186,2.154480125273314,4.0
cumulative_flaring_co2,19.0,0.7538341506177823,0.9919583845612225,0.5789473684210527,0.12487297151268839,11.0,1.3334642094931888,2.0019286278065627,0.0
flaring_co2_per_capita,19.0,0.5289486788700346,0.9572154943815032,0.3684210526315789,0.17707593381782127,7.0,0.7694079336977266,1.3400509827186793,0.0
cumulative_co2,19.0,0.8261161929789809,0.9957244499624953,0.5263157894736842,0.11269713219474331,10.0,1.6652914625158484,2.5592489440251835,0.0
share_global_cumulative_luc_co2,19.0,0.684178895642104,0.9780926335155266,0.3684210526315789,0.15313769786163284,7.0,1.2669458161222653,2.2140175746412716,0.0
cement_co2,19.0,0.8641252161268423,0.9971084126181593,0.5789473684210527,0.11539321893800149,11.0,1.2544654108473583,2.428146759956898,0.0
coal_co2_per_capita,19.0,0.7756587036666701,0.9985573957875752,0.47368421052631576,0.1467751592588316,9.0,1.1222517616340804,2.382977757584506,0.0
ghg_per_capita,19.0,0.6388528457420874,0.9971204675950414,0.3157894736842105,0.22933492164927768,6.0,1.0788781564855008,2.475128685752383,0.0
share_of_temperature_change_from_ghg,19.0,0.8657415433642972,0.9809675659077125,0.42105263157894735,0.2446327765179237,8.0,1.5200653341344932,2.227765220592308,0.0
share_global_cumulative_flaring_co2,19.0,0.6253830410670399,0.9658764165891345,0.42105263157894735,0.178917742052065,8.0,1.1285231964587,1.6642056845758006,4.0
